"Exported to CSV on Wednesday, September 6, 2023"

"Person ID External","Job Title","Company","Academic degree","Status","Start year","End year","employee_education_VFLD3","Area Of Studies","Area of emphasis","employee_education_VFLD5","Country of study","Institution","Title earned"
"2000033484","DIRECTOR COMERCIAL","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,,,"2000033484",,,"2000033484",,,
"2000033485","AUXILIAR DESARROLLO HUMANO PR","ARGOS PUERTO RICO CORP. (CEM-PR02)","BACHELOR'S","GRADUATED","1999","2001","2000033485","N/D","Grado Asociado en Sistemas de Información","2000033485","PUERTO RICO","National University College","ADMINISTRACION DE SISTEMAS DE INFORMACION"
"2000033486","PROFESIONAL TECNICO","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","TECHNICAL (COL)","GRADUATED","2011","2015","2000033486","AERONAUTICS",,"2000033486","COLOMBIA",,
"2000033487","OPERADOR(A) TERMINAL B - PR","ARGOS PUERTO RICO CORP. (CEM-PR02)",,,,,"2000033487",,,"2000033487",,,
"2000033488","PROFESIONAL TECNICO","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","TECHNICAL (COL)","GRADUATED","2013",,"2000033488","AERONAUTICS","Aeronautica","2000033488","COLOMBIA",,"TECNOLOGIA EN MANTENIMIENTO DE AVIONES"
"2000033489","MATERIAL MONITOR ADMINISTRATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000033489",,,"2000033489",,,
"2000033490","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033490",,,"2000033490",,,
"2000033491","CONDUCTOR(A) MIXER JUNIOR","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033491",,,"2000033491",,,
"2000033492","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033492",,,"2000033492",,,
"2000033493","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033493",,,"2000033493",,,
"2000033494","OPERADOR DE BASCULA","SATOR S.A.S (GRA-CO03)",,,,,"2000033494",,,"2000033494",,,
"2000033495","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033495",,,"2000033495",,,
"2000033496","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033496",,,"2000033496",,,
"2000033498","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033498",,,"2000033498",,,
"2000033500","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033500",,,"2000033500",,,
"2000033501","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033501",,,"2000033501",,,
"2000033502","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033502",,,"2000033502",,,
"2000033503","PLANT SUPERVISOR I","ARGOS USA LLC (CEM-US02)",,,,,"2000033503",,,"2000033503",,,
"2000033504","ESPECIALISTA SR. APLICACIONES Y BD","OPAIN S.A. (ODI-CO02)",,,,,"2000033504",,,"2000033504",,,
"2000033505","INSPECTOR(A) DE TERMINAL CARGA SENIOR","OPAIN S.A. (ODI-CO02)",,,,,"2000033505",,,"2000033505",,,
"2000033506","TECNICO SOPORTE DE TECNOLOGIA CORPORATIVA","OPAIN S.A. (ODI-CO02)",,,,,"2000033506",,,"2000033506",,,
"2000033507","AUXILIAR SEGURIDAD Y SALUD EN EL TRABAJO","TEKIA S.A.S (GRA-CO04)",,,,,"2000033507",,,"2000033507",,,
"2000033508","MERCADEO MUVERANG","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000033508",,,"2000033508",,,
"2000033509","CONSULTOR(A) COMERCIAL NM - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)",,,,,"2000033509",,,"2000033509",,,
"2000033511","COMERCIAL CUENTAS CLAVES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000033511",,,"2000033511",,,
"2000033512","CONDUCTOR(A) MIXER JUNIOR","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033512",,,"2000033512",,,
"2000033513","COORDINADOR(A) AMBIENTAL Y SOCIAL","ODINSA AEROPUERTOS S.A.S. (ODI-CO06)",,,,,"2000033513",,,"2000033513",,,
"2000033514","OPERARIO(A) CALIDAD CONCRETOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033514",,,"2000033514",,,
"2000033515","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033515",,,"2000033515",,,
"2000033516","AYUDANTE(A) BOMBA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033516",,,"2000033516",,,
"2000033517","AYUDANTE(A) BOMBA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033517",,,"2000033517",,,
"2000033519","TECNICO PROGRAMACION Y EXP. AL CLIENTE","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","GRADUATED","2015","2020","2000033519","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000033519","PANAMA","Universidad Interamericana de Panamá","ADMINISTRACION DE GESTISN HUMANA"
"2000033520","PROFESIONAL OBRA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033520",,,"2000033520",,,
"2000033521","PROFESIONAL MANTENIMIENTO","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033521",,,"2000033521",,,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","ASSOCIATE'S","GRADUATED","2023","2023","2000033522","HUMAN MANAGEMENT","GESTION DE TALENTO HUMANO","2000033522","COLOMBIA",,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","TECHNICAL (COL)","GRADUATED","2014","2014","2000033522","EXACT SCIENCES","SALUD OCUPACIONAL","2000033522","COLOMBIA",,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","BACHELOR'S","GRADUATED","2016","2020","2000033522","ENGINEERING","GESTION DE PROYECTOS","2000033522","COLOMBIA",,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","BACHELOR'S","GRADUATED","2016","2020","2000033522","ENGINEERING","PROYECTOS","2000033522","COLOMBIA",,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","SPECIALIZATION (COL)","GRADUATED","2020","2021","2000033522","PROJECTS MANAGEMENT","GESTION DE PROYECTOS","2000033522","COLOMBIA",,
"2000033522","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)","TECHNICAL (COL)","GRADUATED","2023","2023","2000033522","PROJECTS MANAGEMENT","PROYECTOS","2000033522","COLOMBIA",,
"2000033523","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033523",,,"2000033523",,,
"2000033524","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033524",,,"2000033524",,,
"2000033525","ESTUDIANTE DE PRACTICA","CONCRETOS ARGOS S.A. (CEM-CO05)","BACHELOR'S","IN PROGRESS","2019","2023","2000033525","ENGINEERING","Ingeniería Civil","2000033525","COLOMBIA",,
"2000033526","ESTUDIANTE DE PRACTICA","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033526",,,"2000033526",,,
"2000033527","APRENDIZ","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033527",,,"2000033527",,,
"2000033528","OPERARIO(A) GENERAL PROYECTOS","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033528",,,"2000033528",,,
"2000033529","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033529",,,"2000033529",,,
"2000033530","EXECUTIVE ASSISTANT - CEO/C-SUITE","ARGOS USA LLC (CEM-US02)",,,,,"2000033530",,,"2000033530",,,
"2000033531","APRENDIZ","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033531",,,"2000033531",,,
"2000033532","APRENDIZ SENA","CELSIA S.A (CLS-CO01)","TECHNICAL (COL)","GRADUATED","2018","2019","2000033532","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000033532","COLOMBIA","Faculdade INAP","ADMINISTRACION"
"2000033533","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033533",,,"2000033533",,,
"2000033534","CONDUCTOR(A) MIXER JUNIOR","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033534",,,"2000033534",,,
"2000033536","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033536",,,"2000033536",,,
"2000033537","PROFESIONAL OBRA","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033537",,,"2000033537",,,
"2000033538","COORDINADOR(A) DE PRESUPUESTOS Y PROGRAMACION DE OBRA","OPAIN S.A. (ODI-CO02)",,,,,"2000033538",,,"2000033538",,,
"2000033539","PROFESIONAL DE RIESGOS Y SEGUROS","OPAIN S.A. (ODI-CO02)",,,,,"2000033539",,,"2000033539",,,
"2000033540","COORDINADOR(A) AMBIENTAL","OPAIN S.A. (ODI-CO02)",,,,,"2000033540",,,"2000033540",,,
"2000033541","SUPERVISOR(A) HIDRAULICO(A)","OPAIN S.A. (ODI-CO02)",,,,,"2000033541",,,"2000033541",,,
"2000033542","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033542",,,"2000033542",,,
"2000033543","APRENDIZ","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033543",,,"2000033543",,,
"2000033544","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033544",,,"2000033544",,,
"2000033545","ADMINISTRATIVE ASSISTANT III","ARGOS USA LLC (CEM-US02)",,,,,"2000033545",,,"2000033545",,,
"2000033546","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033546",,,"2000033546",,,
"2000033547","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033547",,,"2000033547",,,
"2000033548","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033548",,,"2000033548",,,
"2000033549","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033549",,,"2000033549",,,
"2000033550","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033550",,,"2000033550",,,
"2000033551","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033551",,,"2000033551",,,
"2000033552","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033552",,,"2000033552",,,
"2000033553","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033553",,,"2000033553",,,
"2000033554","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033554",,,"2000033554",,,
"2000033555","AYUDANTE(A) LABORATORIO JUNIOR","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033555",,,"2000033555",,,
"2000033556","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033556",,,"2000033556",,,
"2000033557","VENTAS INTERNET","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","ASSOCIATE'S","GRADUATED","2011","2013","2000033557","MARKETING","GESTION DE MERCADOS","2000033557","COLOMBIA","Servicio Nacional de Aprendizaje SENA","TECNOLOGIA EN GESTION DE MERCADEO"
"2000033558","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033558",,,"2000033558",,,
"2000033559","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033559",,,"2000033559",,,
"2000033561","APRENDIZ","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033561",,,"2000033561",,,
"2000033562","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033562",,,"2000033562",,,
"2000033564","APRENDIZ","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033564",,,"2000033564",,,
"2000033565","ESTUDIANTE EN PRACTICA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000033565",,,"2000033565",,,
"2000033566","APRENDIZ SENA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","ASSOCIATE'S","IN PROGRESS","2019",,"2000033566","ENGINEERING","MANTENIMIENTO DE SISTEMAS ELECTROMECANICOS","2000033566","COLOMBIA","Universidad del Valle Cali","TECNOLOGIA EN MANTENIMIENTO DE SISTEMAS ELECTROMECANICOS"
"2000033567","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033567",,,"2000033567",,,
"2000033570","PRESIDENT RMX BUSINESS UNIT","ARGOS USA LLC (CEM-US02)",,,,,"2000033570",,,"2000033570",,,
"2000033571","COMERCIAL MUVERANG","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000033571",,,"2000033571",,,
"2000033572","CONSULTOR COMERCIAL JR. NI PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","GRADUATED","2010","2013","2000033572","ENGINEERING","SANEAMIENTO Y AMBIENTE","2000033572","PANAMA",,"ESPECIALIZACION EN SALUD Y MEDIO AMBIENTE"
"2000033572","CONSULTOR COMERCIAL JR. NI PANAMA","ARGOS PANAMA S.A. (CEM-PA04)","BACHELOR'S","GRADUATED","2010","2014","2000033572","ENGINEERING","LICENCIATURA EN SANEAMIENT Y AMBIENTE","2000033572","PANAMA",,"ESPECIALIZACION EN SALUD Y AMBIENTE"
"2000033573","GESTOR(A) SR. COMPENSACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)","IN PROGRESS","2022","2023","2000033573","ENGINEERING",,"2000033573","COLOMBIA","Universidad de Antioquia","ESPECIALIZACION EN ANALITICA Y CIENCIA DE DATOS"
"2000033573","GESTOR(A) SR. COMPENSACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2012","2019","2000033573","ENGINEERING",,"2000033573","COLOMBIA","Universidad de Córdoba","INGENIERIA INDUSTRIAL"
"2000033574","VAQUERO(A)","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000033574",,,"2000033574",,,
"2000033576","EQUIPMENT OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000033576",,,"2000033576",,,
"2000033577","COORDINADOR BIM EDMAX","ODINSA AEROPUERTOS S.A.S. (ODI-CO06)","MASTER'S","GRADUATED","2017","2019","2000033577","ARCHITECTURE, URBANISM","Máster en BIM Management Arquitectura 2017 - 2019

- Becado por la OEA
- Máster en BIM Management (Sistemas Revit, Allplan , AECOsim y Archicad)
- Título Propio Universidad Rey Juan Carlos","2000033577","SPAIN","Universidad Rey Juan Carlos",
"2000033577","COORDINADOR BIM EDMAX","ODINSA AEROPUERTOS S.A.S. (ODI-CO06)","MASTER'S","GRADUATED","2009",,"2000033577","ARCHITECTURE, URBANISM","Máster oficial en peritación y reparación de edificios. Estos estudios corresponden a la Parte troncal del EUROPEAN MASTER IN DIAGNOSIS AND REPAIR OF BUILDINGS (EMDiReB) cursado entre 2009 y 2011.","2000033577","SPAIN","Universidad de Sevilla","MAESTRIA EN RESTAURACION ARQUITECTONICA"
"2000033577","COORDINADOR BIM EDMAX","ODINSA AEROPUERTOS S.A.S. (ODI-CO06)","BACHELOR'S","GRADUATED","1996","2003","2000033577","ARCHITECTURE, URBANISM",,"2000033577","COLOMBIA","Universidad Nacional de Colombia","ARQUITECTURA"
"2000033578","COMERCIAL CONSULTIVO","ENERBIT S.A.S. E.S.P. (CLS-CO11)","SPECIALIZATION (COL)","GRADUATED","2016","2018","2000033578","ENERGY","Aspectos Regulatorios de Energia","2000033578","COLOMBIA",,
"2000033578","COMERCIAL CONSULTIVO","ENERBIT S.A.S. E.S.P. (CLS-CO11)","BACHELOR'S","GRADUATED","2009","2014","2000033578","ENGINEERING","Energías Renovables","2000033578","COLOMBIA",,
"2000033578","COMERCIAL CONSULTIVO","ENERBIT S.A.S. E.S.P. (CLS-CO11)","ASSOCIATE'S","GRADUATED","2009","2012","2000033578","ENGINEERING","Electrotecnia","2000033578","COLOMBIA",,
"2000033578","COMERCIAL CONSULTIVO","ENERBIT S.A.S. E.S.P. (CLS-CO11)","HIGH SCHOOL","GRADUATED","1994","1999","2000033578","EDUCATION","Electricidad","2000033578","COLOMBIA",,
"2000033579","PROFESIONAL JR. CONFIABILIDAD - PANAMA","ARGOS PANAMA S.A. (CEM-PA04)",,,,,"2000033579",,,"2000033579",,,
"2000033581","APRENDIZ","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)",,,,,"2000033581",,,"2000033581",,,
"2000033583","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033583",,,"2000033583",,,
"2000033584","FINANCIAL ANALYST II","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","2014","2016","2000033584","FINANCE","Corporate Finance","2000033584","UNITED STATES",,
"2000033584","FINANCIAL ANALYST II","ARGOS USA LLC (CEM-US02)","MASTER'S","GRADUATED","2021","2022","2000033584","FINANCE","Accounting & Data Analytics","2000033584","UNITED STATES",,
"2000033587","OPERARIO DE CALIDAD","SATOR S.A.S (GRA-CO03)",,,,,"2000033587",,,"2000033587",,,
"2000033589","OPERARIO FORESTAL INVESTIGACION Y PRODUCCION","TEKIA S.A.S (GRA-CO04)",,,,,"2000033589",,,"2000033589",,,
"2000033590","OPERADOR(A) MAQUINARIA AGREGADOS II","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033590",,,"2000033590",,,
"2000033591","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033591",,,"2000033591",,,
"1129575726",,"INGETEKNIA",,,,,"1129575726",,,"1129575726",,,
"2000033594","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033594",,,"2000033594",,,
"2000033595","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033595",,,"2000033595",,,
"2000033596","DIRECTOR(A) OPERACIONES HONDURAS","ARGOS HONDURAS S.A. DE CV (CEM-HN00)",,,,,"2000033596",,,"2000033596",,,
"2000033598","GESTOR(A) SR. DISEÑO FORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2013","2018","2000033598","COMMUNICATIONS","Human Resources","2000033598","COLOMBIA",,
"2000033598","GESTOR(A) SR. DISEÑO FORMACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","MASTER'S","IN PROGRESS","2021","2023","2000033598","HUMAN MANAGEMENT","Human resource management","2000033598","NEW ZEALAND",,
"2000033599","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033599",,,"2000033599",,,
"2000033601","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033601",,,"2000033601",,,
"2000033602","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033602",,,"2000033602",,,
"2000033603","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033603",,,"2000033603",,,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)","GRADUATED","2018","2021","2000033604","ENGINEERING","Seguridad TI","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)","GRADUATED","2015","2021","2000033604","ENGINEERING","Telecomunicaciones","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)","GRADUATED","2021","2021","2000033604","ENGINEERING","Ciberseguridad","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","TECHNICAL (COL)","GRADUATED","2014","2015","2000033604","ENGINEERING","Telecomunicaciones","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","TECHNICAL (COL)","GRADUATED","2015","2015","2000033604","ENGINEERING","Redes y Seguridad","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","ASSOCIATE'S","GRADUATED","2010","2014","2000033604","ENGINEERING","Telecomunicaciones","2000033604","COLOMBIA",,
"2000033604","GESTOR(A) SR. TELECOMUNICACIONES","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2016","2021","2000033604","ENGINEERING","Telecomunicaciones","2000033604","COLOMBIA",,
"2000033605","OPERARIO(A) GENERAL","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033605",,,"2000033605",,,
"2000033606","PROTECCION Y TELECONTROL ZONA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","SPECIALIZATION (COL)","GRADUATED","2020","2021","2000033606","PROJECTS MANAGEMENT",,"2000033606","COLOMBIA",,
"2000033606","PROTECCION Y TELECONTROL ZONA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","BACHELOR'S","GRADUATED","2011","2016","2000033606","ENGINEERING",,"2000033606","COLOMBIA",,
"2000033607","APRENDIZ SENA","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)",,,,,"2000033607",,,"2000033607",,,
"2000033608","CONFORMIDAD DE LA MEDIDA","ENERBIT S.A.S. E.S.P. (CLS-CO11)","BACHELOR'S","GRADUATED","2017","2021","2000033608","ENGINEERING",,"2000033608","COLOMBIA",,
"2000033608","CONFORMIDAD DE LA MEDIDA","ENERBIT S.A.S. E.S.P. (CLS-CO11)","SPECIALIZATION (COL)","IN PROGRESS","2022",,"2000033608","ENGINEERING",,"2000033608","COLOMBIA",,
"2000033608","CONFORMIDAD DE LA MEDIDA","ENERBIT S.A.S. E.S.P. (CLS-CO11)","ASSOCIATE'S","GRADUATED","2009","2011","2000033608","ENERGY",,"2000033608","COLOMBIA",,
"2000033609","APRENDIZ","ZONA FRANCA ARGOS S.A.S (CEM-CO04)",,,,,"2000033609",,,"2000033609",,,
"2000033610","APRENDIZ","CONCRETOS ARGOS S.A. (CEM-CO05)","ASSOCIATE'S","IN PROGRESS","2021","2024","2000033610","ENGINEERING","Gestión Ambiental","2000033610","COLOMBIA",,
"2000033611","EQUIPMENT OPERATOR","ARGOS USA LLC (CEM-US02)",,,,,"2000033611",,,"2000033611",,,
"2000033612","APRENDIZ","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033612",,,"2000033612",,,
"2000033613","GESTOR(A) CONTABLE","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","TECHNICAL (COL)","GRADUATED","2008","2010","2000033613","ADMINISTRATIVE AND ECONOMIC SCIENCES","Asistencia Administrativa","2000033613","COLOMBIA",,
"2000033613","GESTOR(A) CONTABLE","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2013",,"2000033613","FINANCE","Contabilidad","2000033613","COLOMBIA",,
"2000033615","CEMENT PROFESSIONAL","ARGOS USA LLC (CEM-US02)","MASTER'S","GRADUATED","2022","2023","2000033615","ENGINEERING",,"2000033615","UNITED STATES",,"INGENIERIA ELECTRICA"
"2000033615","CEMENT PROFESSIONAL","ARGOS USA LLC (CEM-US02)","BACHELOR'S","GRADUATED","2019","2021","2000033615","ENGINEERING",,"2000033615","UNITED STATES","University of Tennessee Chattanooga","INGENIERIA ELECTRICA"
"2000033616","OPERARIO(A) PRODUCCION AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033616",,,"2000033616",,,
"2000033617","OPERARIO(A) PRODUCCION AGREGADOS","CONCRETOS ARGOS S.A. (CEM-CO05)",,,,,"2000033617",,,"2000033617",,,
"2000033618","STOREROOM ANALYST","ARGOS USA LLC (CEM-US02)",,,,,"2000033618",,,"2000033618",,,
"2000033619","PRODUCTION CONTROL SUPERVISOR","ARGOS USA LLC (CEM-US02)",,,,,"2000033619",,,"2000033619",,,
"2000033622","ESTUDIANTE DE PRACTICA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","IN PROGRESS","2018","2024","2000033622","SOCIAL SCIENCES",,"2000033622","COLOMBIA","Universidad de Antioquia",
"2000033623","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033623",,,"2000033623",,,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2022","2022","2000033625","ENERGY","sistemas de protección","2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2017","2017","2000033625","HUMAN MANAGEMENT","seguridad y salud en el trabjo","2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","ASSOCIATE'S","GRADUATED","2020","2022","2000033625","ENERGY","ELECTRICIDAD INDUSTRIAL","2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2021","2021","2000033625","ENERGY",,"2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2022","2022","2000033625","ENERGY",,"2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","HIGH SCHOOL","GRADUATED","1999","2003","2000033625","EDUCATION",,"2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","BACHELOR'S","IN PROGRESS","2017",,"2000033625","ENGINEERING","ADMINISTRACION Y SISTEMAS DE GESTIÓN","2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2022",,"2000033625","ENERGY",,"2000033625","COLOMBIA",,
"2000033625","MANTENIMIENTO ELECTRICO SUBESTACIONES","CELSIA COLOMBIA S.A. E.S.P. (CLS-CO07)","TECHNICAL (COL)","GRADUATED","2021","2021","2000033625","EDUCATION",,"2000033625","COLOMBIA",,
"2000033626","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033626",,,"2000033626",,,
"2000033627","DRIVER READY MIX TRUCK","ARGOS USA LLC (CEM-US02)",,,,,"2000033627",,,"2000033627",,,
"2000033628","AUXILIAR SERVICIOS Y PRODUCTIVIDAD","CEMENTOS ARGOS S.A. (CEM-CO02)",,,,,"2000033628",,,"2000033628",,,
